geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
13080,Campinas,SP,-22.852838896649487,-47.075697471660256
13081,Campinas,SP,-22.85740792114335,-47.067493234800466
13082,Campinas,SP,-22.841108341963047,-47.10388889500998
13083,Campinas,SP,-22.816656860200855,-47.071274052071395
13084,Campinas,SP,-22.823420763935182,-47.08719295680403
13085,Campinas,SP,-22.791069250515495,-47.08099870691227
13086,Campinas,SP,-22.820556839802265,-47.05109826059328
13087,Campinas,SP,-22.85798998347003,-47.05305088047734
13088,Campinas,SP,-22.859827954098073,-47.03822923832903
13090,Campinas,SP,-22.887802678045407,-47.03827277348356
13091,Campinas,SP,-22.877397525375304,-47.02946851223153
13092,Campinas,SP,-22.89500060780138,-47.034835548930815
13096,Campinas,SP,-22.925423017347278,-47.03075982476211
13097,Campinas,SP,-22.846425889636095,-47.02476795983293
13098,Campinas,SP,-22.81624790075628,-47.022836518501535
13099,Campinas,SP,-22.75370081032649,-47.014534541869814
13100,Campinas,SP,-22.91425500946327,-47.038841221159934
13101,Campinas,SP,-22.9140200060427,-47.01353540823247
13104,Campinas,SP,-22.862234836097517,-46.976608256546086
13105,Campinas,SP,-22.888413155714876,-46.98442198157682
13106,Campinas,SP,-22.885998814164026,-46.97339319793575
13107,Campinas,SP,-22.872983576567275,-46.95984920765624
13108,Campinas,SP,-22.893965104821905,-46.942260139425876
13140,Paulinia,SP,-22.76960017971,-47.150402273886904
13141,Paulinia,SP,-22.79357602214079,-47.15676076906817
13142,Paulinia,SP,-22.782167915490533,-47.178161063769345
13144,Paulinia,SP,-22.756383362709226,-47.20083632524295
13145,Paulinia,SP,-22.735332235607455,-47.17665406567105
13146,Paulinia,SP,-22.727983118438654,-47.167445482161156
13147,Paulinia,SP,-22.733134362183417,-47.14026536262738
13148,Paulinia,SP,-22.777094880902556,-47.11265601762946
13150,Cosmopolis,SP,-22.641854186411003,-47.189385100712386
13152,Cosmopolis,SP,-22.638667316308418,-47.17961468937986
13154,Cosmopolis,SP,-22.633474164982115,-47.177514945107625
13155,Cosmopolis,SP,-22.630271664119405,-47.18872883250237
13157,Cosmopolis,SP,-22.636759627776613,-47.198047865991676
13160,Artur Nogueira,SP,-22.571207861628345,-47.1657687687331
13165,Engenheiro Coelho,SP,-22.487817723352375,-47.20455471253452
13170,Sumare,SP,-22.822136510808804,-47.27033542521255
13171,Sumare,SP,-22.832068060764513,-47.270520313249
13172,Sumare,SP,-22.815393536423954,-47.28640463224873
13173,Sumare,SP,-22.800386925466352,-47.27589886745043
13174,Sumare,SP,-22.81465309875304,-47.26078830509768
13175,Sumare,SP,-22.81799186292258,-47.241101264118676
13176,Sumare,SP,-22.901114435230465,-47.274131211104006
13177,Sumare,SP,-22.8092803637171,-47.22657022133302
13178,Sumare,SP,-22.804314962307636,-47.20596316089543
13179,Sumare,SP,-22.820762409611284,-47.171513139039945
13180,Sumare,SP,-22.837739320882502,-47.16973298107891
13181,Sumare,SP,-22.84119404823571,-47.19169320126285
13183,Hortolandia,SP,-22.855032497056975,-47.213030019592104
13184,Hortolandia,SP,-22.87028331384691,-47.21241406363177
13185,Hortolandia,SP,-22.892791605649712,-47.17384949978643
13186,Hortolandia,SP,-22.889982360458344,-47.19898012005198
13187,Hortolandia,SP,-22.896231986178805,-47.215792016041725
13188,Hortolandia,SP,-22.898208677626016,-47.237755899494985
13189,Hortolandia,SP,-22.875117835341573,-47.23312446878663
13190,Monte Mor,SP,-22.944389409694327,-47.295351221518395
13201,Jundiai,SP,-23.18605172347782,-46.88591474647437
13202,Jundiai,SP,-23.204103869609316,-46.872590096658506
13203,Jundiai,SP,-23.21567530932747,-46.86036675853519
13205,Jundiai,SP,-23.24740332174398,-46.85464065410208
13206,Jundiai,SP,-23.211336157869347,-46.88030293880771
13207,Jundiai,SP,-23.201341019308913,-46.887848147639055
13208,Jundiai,SP,-23.194814317428445,-46.896799281008164
13209,Jundiai,SP,-23.181061781834313,-46.903643278482534
13210,Jundiai,SP,-23.220872853278074,-46.885088328565196
13211,Jundiai,SP,-23.189420416902372,-46.921573347175126
13212,Jundiai,SP,-23.176397106134754,-46.97415662176983
13213,Jundiai,SP,-23.15508948167051,-46.98567021144163
13214,Jundiai,SP,-23.157994972014635,-46.91819985268586
13215,Jundiai,SP,-23.169668058717317,-46.88671516416495
13216,Jundiai,SP,-23.170084199458064,-46.87358089920146
13218,Jundiai,SP,-23.17397191923417,-46.852864160619646
13219,Jundiai,SP,-23.188409628905863,-46.85398781828781
13220,Varzea Paulista,SP,-23.210967628968906,-46.84481900005691
13221,Varzea Paulista,SP,-23.195121005761028,-46.83038266241374
13222,Varzea Paulista,SP,-23.195552048182364,-46.8216951401123
13223,Varzea Paulista,SP,-23.215794863132842,-46.810317460774115
13224,Varzea Paulista,SP,-23.218702229039696,-46.83249590862526
13225,Varzea Paulista,SP,-23.226758388259334,-46.84494451524311
13226,Varzea Paulista,SP,-23.243401530196394,-46.827614126118235
13230,Campo Limpo Paulista,SP,-23.208291363688424,-46.78662802308945
13231,Campo Limpo Paulista,SP,-23.20128136696906,-46.781863782593305
13232,Campo Limpo Paulista,SP,-23.211746332732215,-46.762875138051314
13233,Campo Limpo Paulista,SP,-23.180521251100593,-46.764132070563335
13234,Campo Limpo Paulista,SP,-23.22105145572802,-46.72617243788746
13236,Campo Limpo Paulista,SP,-23.22310017153819,-46.79620853748901
13238,Campo Limpo Paulista,SP,-23.235143032966782,-46.769304132239874
13240,Jarinu,SP,-23.096492254601632,-46.71792466026417
13250,Itatiba,SP,-23.003301740276893,-46.83771515499861
13251,Itatiba,SP,-22.995761860301517,-46.83646157527841
13252,Itatiba,SP,-22.967798135167154,-46.80701951445389
13253,Itatiba,SP,-23.002859858736702,-46.82420582829658
13254,Itatiba,SP,-23.012270229296206,-46.81354512889948
13255,Itatiba,SP,-23.042647193781228,-46.84408199622023
13256,Itatiba,SP,-23.009699088836335,-46.854334509874796
13257,Itatiba,SP,-22.988257375889454,-46.85396269506087
13260,Morungaba,SP,-22.875938478414557,-46.793434706878294
13270,Valinhos,SP,-22.975458140722314,-47.00268239234955
13271,Valinhos,SP,-22.97277234041519,-47.01224083195557
13272,Valinhos,SP,-22.95160188753168,-47.00199555891176
13273,Valinhos,SP,-22.947210194441976,-46.97742204543267
13274,Valinhos,SP,-22.966001104708425,-46.97884176166376
13275,Valinhos,SP,-22.98031162983633,-46.98526687545999
13276,Valinhos,SP,-22.979943849640843,-46.99537068151859
13277,Valinhos,SP,-22.990617033363584,-46.99726284808287
13278,Valinhos,SP,-23.00020257591201,-47.01655479937756
13279,Valinhos,SP,-23.009535593925207,-47.018066493164845
13280,Vinhedo,SP,-23.03147727948153,-46.981116767869366
13281,Vinhedo,SP,-23.169278439820463,-46.462087817094016
13282,Vinhedo,SP,-23.067532667584878,-46.907491985129994
13283,Vinhedo,SP,-23.037366840073478,-46.977116911228286
13284,Vinhedo,SP,-23.034454768574385,-46.98122363680282
13285,Vinhedo,SP,-23.035543387492346,-47.00577338179383
13286,Vinhedo,SP,-23.048490876889115,-47.02186754664374
13287,Vinhedo,SP,-23.051345733230985,-46.989331530978724
13288,Vinhedo,SP,-23.070228628936572,-47.00126317491513
13289,Vinhedo,SP,-23.040252315552845,-46.97978203613953
13290,Louveira,SP,-23.08550507419915,-46.95954096067056
13295,Itupeva,SP,-23.15730622830591,-47.05406044642659
13300,Itu,SP,-23.265813207764527,-47.29944428743784
13301,Itu,SP,-23.255214180621863,-47.29782024690446
13302,Itu,SP,-23.265113993088146,-47.274464314471615
13304,Itu,SP,-23.275224884481876,-47.27700912423855
13305,Itu,SP,-23.28521272523395,-47.25550390409963
13306,Itu,SP,-23.287263507717274,-47.28094663612593
13308,Itu,SP,-23.3853839463372,-47.33848581443807
13309,Itu,SP,-23.281596661742267,-47.29437377283496
13310,Itu,SP,-23.275310701223678,-47.30712533216185
13311,Itu,SP,-23.262942394092214,-47.31557122150695
13312,Itu,SP,-23.25897417592523,-47.34420030660241
13313,Itu,SP,-23.247932027442513,-47.31563631288282
13315,Cabreuva,SP,-23.272925280139958,-47.0846305931781
13318,Jacare,SP,-23.28578842991339,-46.209160792313455
13319,Bom Fim Do Bom Jesus,SP,-23.28867817281418,-47.0565400118141
13320,Salto,SP,-23.202746267669983,-47.295866446946924
13321,Salto,SP,-23.191964626452798,-47.290258033420066
13322,Salto,SP,-23.192903749104516,-47.27530969607761
13323,Salto,SP,-23.216315286771447,-47.27159350089575
13324,Salto,SP,-23.209471278916478,-47.309228892238536
13326,Salto,SP,-23.19350547115315,-47.30970632261705
13327,Salto,SP,-23.179531489945607,-47.31338383666045
13328,Salto,SP,-23.175066042459644,-47.33865064197116
13329,Salto,SP,-23.16195430694798,-47.30420373598743
13330,Indaiatuba,SP,-23.0863391564841,-47.21688683643498
13331,Indaiatuba,SP,-23.074269544490605,-47.226835523578636
13332,Indaiatuba,SP,-23.057534124689322,-47.21804642138666
13333,Indaiatuba,SP,-23.073328740576883,-47.21005965359054
13334,Indaiatuba,SP,-23.082208154800973,-47.20343252782786
13335,Indaiatuba,SP,-23.075522001840213,-47.19699724754163
13336,Indaiatuba,SP,-23.062085819088384,-47.188515755072586
13337,Indaiatuba,SP,-23.06185340896599,-47.1686069990525
13338,Indaiatuba,SP,-23.088882070890165,-47.19267768262214
13339,Indaiatuba,SP,-23.092115290171787,-47.20086129070291
13340,Indaiatuba,SP,-23.098378596236117,-47.18299469206071
13341,Indaiatuba,SP,-23.121257509071935,-47.1664214850952
13342,Indaiatuba,SP,-23.132701429408453,-47.18411391559099
13343,Indaiatuba,SP,-23.100489182783278,-47.2069414225915
13344,Indaiatuba,SP,-23.106392237874648,-47.21535244981554
13345,Indaiatuba,SP,-23.10225857673757,-47.222378160361714
13346,Indaiatuba,SP,-23.117971321642283,-47.22778675742879
13347,Indaiatuba,SP,-23.134112877805087,-47.22797514137569
13348,Indaiatuba,SP,-23.116399349149923,-47.23782654156258
13349,Indaiatuba,SP,-23.116824436901307,-47.248727687179695
13350,Elias Fausto,SP,-23.040633329662644,-47.37164861406023
13355,Cardeal,SP,-12.99385222547416,-38.4808818461084
13360,Capivari,SP,-22.997483794858958,-47.505725105505064
13370,Rafard,SP,-23.017863885236956,-47.5287510906979
13375,Mombuca,SP,-20.56936647541443,-46.02311914850127
13380,Nova Odessa,SP,-22.77995350777859,-47.302192872750034
13381,Nova Odessa,SP,-22.801455426942493,-47.32591335692825
13382,Nova Odessa,SP,-22.800422818214695,-47.30746366559665
13385,Nova Odessa,SP,-22.79108894458042,-47.29384174508786
13386,Nova Odessa,SP,-22.803511012903023,-47.302615013490154
13387,Nova Odessa,SP,-22.777256055092117,-47.28318210696585
13388,Nova Odessa,SP,-22.766837785472692,-47.2625568614849
13389,Nova Odessa,SP,-22.76428975859273,-47.226612971490795
13390,Rio Das Pedras,SP,-22.842321876787764,-47.60705361138728
13400,Piracicaba,SP,-22.72591927501642,-47.651635811139556
13401,Piracicaba,SP,-22.752482799036017,-47.65917249272996
13402,Piracicaba,SP,-22.7482791791705,-47.67199285331236
13403,Piracicaba,SP,-22.723826526212957,-47.672897830228365
13405,Piracicaba,SP,-22.708702100662567,-47.664700852471455
13406,Piracicaba,SP,-22.681854080965383,-47.70472147918883
13408,Piracicaba,SP,-22.67206791185116,-47.69572533972834
13409,Piracicaba,SP,-22.677027534705967,-47.707706861260746
13411,Piracicaba,SP,-22.670100311395657,-47.68745994590649
13412,Piracicaba,SP,-22.682286408835736,-47.662111832661616
13413,Piracicaba,SP,-22.67005207442684,-47.60857710455389
13414,Piracicaba,SP,-22.691518954467206,-47.640952768102984
13415,Piracicaba,SP,-22.706970558711525,-47.59475322169452
13416,Piracicaba,SP,-22.71690158165374,-47.64018826320613
13417,Piracicaba,SP,-22.73987798156068,-47.63618969875937
13418,Piracicaba,SP,-22.725079692431567,-47.630333420285545
13419,Piracicaba,SP,-22.729029230512737,-47.6411480898057
13420,Piracicaba,SP,-22.73595274251212,-47.61839862005819
13421,Piracicaba,SP,-22.769761724280997,-47.59727991098112
13422,Piracicaba,SP,-22.750239757060193,-47.60243087899415
13423,Piracicaba,SP,-22.757692968580447,-47.5923053059093
13424,Piracicaba,SP,-22.749481886689026,-47.64546148891776
13425,Piracicaba,SP,-22.75455659447897,-47.620841411360644
13426,Piracicaba,SP,-22.76287427435325,-47.628370056992935
13427,Piracicaba,SP,-22.742950313410162,-47.574634735332424
13428,Piracicaba,SP,-22.73449702243286,-47.55711834788916
13432,Piracicaba,SP,-22.676147267600527,-47.772230748330024
13433,Piracicaba,SP,-22.56971348681403,-47.60996992951116
13440,Saltinho,SP,-22.84516995720277,-47.6774259881999
13450,Santa Barbara Doeste,SP,-22.75791048041323,-47.41716809846656
13451,Santa Barbara Doeste,SP,-22.744905750587474,-47.420360885764666
13452,Santa Barbara Doeste,SP,-22.730988953101335,-47.4093459022908
13453,Santa Barbara Doeste,SP,-22.734940647013733,-47.39989408832709
13454,Santa Barbara Doeste,SP,-22.740756007741783,-47.3756244129919
13455,Santa Barbara Doeste,SP,-22.726566587424728,-47.36821601233709
13456,Santa Barbara Doeste,SP,-22.75709787095363,-47.375748470745506
13457,Santa Barbara Doeste,SP,-22.76761979369141,-47.38502708882085
13458,Santa Barbara Doeste,SP,-22.773102372035524,-47.406671539391965
13459,Santa Barbara Doeste,SP,-22.736020127220257,-47.487778813187404
13460,Nova Odessa,SP,-22.78503597435333,-47.295187414369096
13465,Americana,SP,-22.74373907712192,-47.33699738819053
13466,Americana,SP,-22.75345124407542,-47.32701632231296
13467,Americana,SP,-22.769601469495434,-47.339790488872616
13468,Americana,SP,-22.754937621777128,-47.34940396715031
13469,Americana,SP,-22.729530227308835,-47.35620012960916
13470,Americana,SP,-22.71737712510739,-47.3546265821342
13471,Americana,SP,-22.726194334553124,-47.337254625787715
13472,Americana,SP,-22.72595185576499,-47.3164545822884
13473,Americana,SP,-22.72062533010144,-47.307236879847224
13474,Americana,SP,-22.705059493303747,-47.2942847510832
13475,Americana,SP,-22.720384808067173,-47.2784470613849
13476,Americana,SP,-22.74294782078503,-47.242230357108916
13477,Americana,SP,-22.73738877505413,-47.30046810994614
13478,Americana,SP,-22.7436469198625,-47.31203571315088
13479,Americana,SP,-22.758026433771725,-47.2869273225229
13480,Limeira,SP,-22.570721481502535,-47.40309520372462
13481,Limeira,SP,-22.600004259281896,-47.40712858731963
13482,Limeira,SP,-22.579985822110903,-47.42866004567683
13483,Limeira,SP,-22.560755022881633,-47.44649444065285
13484,Limeira,SP,-22.555991404059693,-47.42206037839757
13485,Limeira,SP,-22.54568085822919,-47.39100328311059
13486,Limeira,SP,-22.565964761592497,-47.38380603235934
13487,Limeira,SP,-22.583825650676165,-47.37638610949688
13490,Cordeiropolis,SP,-22.48176356448013,-47.459958340316014
13495,Iracemapolis,SP,-22.586590147687158,-47.514344852283166
13500,Rio Claro,SP,-22.40895214371238,-47.563680414821135
13501,Rio Claro,SP,-22.425778361057304,-47.56043670032238
13502,Rio Claro,SP,-22.436043436888557,-47.58035618624017
13503,Rio Claro,SP,-22.412926935778415,-47.57929587700935
13504,Rio Claro,SP,-22.392136581834077,-47.57768122006809
13505,Rio Claro,SP,-22.37849011300643,-47.565194684429564
13506,Rio Claro,SP,-22.391765540585514,-47.548511125728616
13507,Rio Claro,SP,-22.41492896707656,-47.554698081077774
13508,Rio Claro,SP,-22.411489567314835,-47.57096343796528
13509,Rio Claro,SP,-22.421292873991767,-47.5711571008997
13510,Santa Gertrudes,SP,-22.453204812282447,-47.534630057614194
13515,Charqueada,SP,-22.511338452260038,-47.77588446279597
13520,Sao Pedro,SP,-22.55124525869923,-47.90659642198052
13525,Aguas De Sao Pedro,SP,-22.60248155257249,-47.871430213488246
13530,Itirapina,SP,-22.252002596014556,-47.81543112451409
13537,Ipeuna,SP,-22.43550648890719,-47.71283656626595
13540,Corumbatai,SP,-22.228275512140172,-47.622972858108
13550,Analandia,SP,-22.12448307795461,-47.66233977037924
13560,Sao Carlos,SP,-22.015004364801605,-47.89018108556098
13561,Sao Carlos,SP,-22.01445177696217,-47.90841744167092
13562,Sao Carlos,SP,-22.004957566185027,-47.91473642219969
13563,Sao Carlos,SP,-21.986829403421467,-47.92561804201331
13564,Sao Carlos,SP,-21.996127081910245,-47.900956746048266
13565,Sao Carlos,SP,-21.9727792732171,-47.894128067677954
13566,Sao Carlos,SP,-21.999484484661423,-47.88750366919187
13567,Sao Carlos,SP,-22.00697741180935,-47.87040257247772
13568,Sao Carlos,SP,-22.005220870242518,-47.85621631942498
13569,Sao Carlos,SP,-22.016927097859043,-47.87457058864055
13570,Sao Carlos,SP,-22.030322642781435,-47.87949202618185
13571,Sao Carlos,SP,-22.03177499552465,-47.86784580608513
13572,Sao Carlos,SP,-22.042499291135222,-47.89210005292582
13573,Sao Carlos,SP,-22.060051378354107,-47.90246169158984
13574,Sao Carlos,SP,-22.027570000897718,-47.900721880222925
13575,Sao Carlos,SP,-22.033506163362237,-47.908924834284264
13578,Agua Vermelha,SP,-21.893561999999996,-47.89098450000001
13579,Santa Eudoxia,SP,-22.43621639690722,-46.82823838566812
13580,Ribeirao Bonito,SP,-22.081623849526718,-48.22036238417816
13590,Dourado,SP,-22.111603906846536,-48.314428984681655
13600,Araras,SP,-22.355359127465096,-47.384915976643846
13601,Araras,SP,-22.37006124500208,-47.38887462828356
13602,Araras,SP,-22.36459021058877,-47.39498451637293
13603,Araras,SP,-22.349908077989376,-47.40075340499851
13604,Araras,SP,-22.33625019177183,-47.38116671311143
13605,Araras,SP,-22.346404710971118,-47.36901614515177
13606,Araras,SP,-22.35406719356518,-47.33509488865542
13607,Araras,SP,-22.36916997475874,-47.362793483002676
13608,Araras,SP,-22.35605528854832,-47.32474977930578
13609,Araras,SP,-22.379486304301004,-47.379882475922344
13610,Leme,SP,-22.189204087033968,-47.3882021922868
13611,Leme,SP,-22.19488462906675,-47.378202675173
13612,Leme,SP,-22.193600042478142,-47.40469923841378
13613,Leme,SP,-22.181647599313436,-47.404266712265496
13614,Leme,SP,-22.1763071967343,-47.3937412789224
13615,Leme,SP,-22.168515567707704,-47.38124121380083
13616,Leme,SP,-22.173198534114963,-47.373421669583486
13617,Leme,SP,-22.187062086757393,-47.37119724771056
13625,Santa Cruz Da Conceicao,SP,-22.138587299018713,-47.45460184390611
13630,Pirassununga,SP,-21.994466598287346,-47.42819522253257
13631,Pirassununga,SP,-22.016230021078254,-47.42398672830743
13632,Pirassununga,SP,-22.01327199468417,-47.41515436456504
13633,Pirassununga,SP,-22.01870996108974,-47.430647021979276
13634,Pirassununga,SP,-22.0011339002499,-47.436898021563835
13635,Pirassununga,SP,-21.974027665543204,-47.427078505542234
13636,Pirassununga,SP,-21.99020007060543,-47.415851362409924
13638,Pirassununga,SP,-21.984978865128195,-47.414376365467575
13640,Pirassununga,SP,-21.94513137665399,-47.367170913183365
13641,Pirassununga,SP,-21.931770844716947,-47.3698129495408
13643,Pirassununga,SP,-21.95405229655631,-47.372124462524155
13650,Santa Cruz Das Palmeiras,SP,-21.82656001816575,-47.24871819241543
13660,Porto Ferreira,SP,-21.866032425983516,-47.4781017581213
13670,Santa Rita Do Passa Quatro,SP,-21.703553428587647,-47.48280676309555
13690,Descalvado,SP,-21.908634153727803,-47.6195840295051
13700,Casa Branca,SP,-21.789190389997472,-47.07232828087684
13705,Lagoa Branca,SP,-21.89303659852182,-47.03750077008999
13707,Venda Branca,SP,-21.94854676332669,-47.11780277213674
13710,Tambau,SP,-21.703495030535553,-47.276353860301036
13715,Itobi,SP,-21.73310246168377,-46.97227007969109
